Grantor EIN,Grantor Name,Recipient EIN,Recipient Name,Cash Grant Amount,Grantor/Recipient Type
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,201729243,INDIAN RIVER COMMUNITY FOUNDATION INC,"$85,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,205205488,SILICON VALLEY COMMUNITY FOUNDATION,"$1,007,500 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,"$62,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,222712160,THE VERMONT COMMUNITY FOUNDATION,"$25,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$11,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,237174183,JEWISH COMMUNAL FUND,"$47,088 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,"$5,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,310669700,THE GREATER CINCINNATI FOUNDATION,"$94,741 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,310997017,THE COMMUNITY FOUNDATION OF LOUISVILLE INC,"$25,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,320160439,FOOD & WATER WATCH,"$10,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,330378778,ORANGE COUNTY COMMUNITY FOUNDATION,"$60,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,362167000,THE CHICAGO COMMUNITY TRUST,"$850,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,371440662,LEGACY GLOBAL FOUNDATION,"$6,411 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,436049281,JEWISH COMMUNITY FOUNDATION OF GREATER KANSAS CITY,"$5,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,462440594,PLEDGELING FOUNDATION,"$15,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,463741893,SERVANTS HEART MINISTRY CORPORATION,"$5,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,510235174,LEADERSHIP INSTITUTE,"$110,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,522038242,NATIONAL CATHOLIC COMMUNITY FOUNDATION,"$5,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,562152669,THE COMMUNITY FOUNDATION OF NC EAST INC,"$250,775 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,566047886,FOUNDATION FOR THE CAROLINAS,"$100,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$1,375,044 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,593649871,GIVEWELL COMMUNITY FOUNDATION INC,"$275,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,"$10,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,621536731,CHATTANOOGA CHRISTIAN COMMUNITY FOUNDATION,"$256,090 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,631209631,THE COMMUNITY FOUNDATION OF GREATER BIRMINGHAM,"$1,402,696 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,814476503,VENN FOUNDATION,"$12,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,815466677,KNIGHTS OF COLUMBUS CHARITABLE FUND INC,"$3,000,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,821388190,HORIZON COMMUNITY FUNDS OF NORTHERN KENTUCKY,"$30,742 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$53,333 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,845159666,BECAUSE WE CARE PHILANTHROPY INC,"$50,965 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,860718936,JEWISH COMMUNITY FOUNDATION OF SOUTHERN ARIZONA,"$12,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,872389502,GRAPEVINE GIVING FOUNDATION,"$5,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,880362053,THE PARASOL TAHOE COMMUNITY FOUNDATION,"$6,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,931332421,QUAD CITIES GOLF CLASSIC CHARITABLE FOUNDATION,"$16,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$26,500 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,943007979,MARIN COMMUNITY FOUNDATION,"$5,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,946070996,EAST BAY COMMUNITY FOUNDATION,"$25,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$10,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,953709639,RANCHO SANTA FE FOUNDATION,"$5,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$5,000 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$8,350 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,205652970,COBB COMMUNITY FOUNDATION INC,"$6,000 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,237174183,JEWISH COMMUNAL FUND,"$49,251 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,"$5,500 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,261427614,MUSIGMAPHI FOUNDATION NFP,"$11,500 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,510235174,LEADERSHIP INSTITUTE,"$342,450 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,562152669,THE COMMUNITY FOUNDATION OF NC EAST INC,"$6,000 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,566047886,FOUNDATION FOR THE CAROLINAS,"$8,500 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$265,140 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,581557995,COMMUNITY FOUNDATION FOR NORTHEAST GEORGIA,"$7,500 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,751494062,STEPHEN F AUSTIN STATE UNIVERSITY FOUNDATION INC,"$10,000 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,815466677,KNIGHTS OF COLUMBUS CHARITABLE FUND INC,"$100,000 ",Nat-to-NonNat80%
593652538,RAYMOND JAMES CHARITABLE ENDOWMENT FUND,821504018,UNIVERSITY IMPACT,"$2,611,337 ",Nat-to-NonNat80%
680480736,NETWORK FOR GOOD INC,10880770,COMMUNITY FOUNDATION OF HARFOR,"$24,577 ",Nat-to-NonNat80%
680480736,NETWORK FOR GOOD INC,201729243,INDIAN RIVER COMMUNITY FOUNDATION INC,"$22,419 ",Nat-to-NonNat80%
680480736,NETWORK FOR GOOD INC,411677288,LAKE REGION HEALTHCARE FOUNDATION,"$10,091 ",Nat-to-NonNat80%
680480736,NETWORK FOR GOOD INC,432043188,CENTRAL TEXAS COMMUNITY FOUNDATION,"$265,797 ",Nat-to-NonNat80%
680480736,NETWORK FOR GOOD INC,631209631,THE COMMUNITY FOUNDATION OF GREATER BIRMINGHAM,"$33,760 ",Nat-to-NonNat80%
680480736,NETWORK FOR GOOD INC,843528011,BACKYARD BASECAMP INC,"$38,307 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$98,993 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,113618879,THE OJC FUND,"$94,120 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$83,574 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,205205488,SILICON VALLEY COMMUNITY FOUNDATION,"$87,252 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,222281783,COMMUNITY FOUNDATION OF NEW JERSEY,"$91,245 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,237009135,THE COMMUNITY FOUNDATION INC,"$29,325 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,237174183,JEWISH COMMUNAL FUND,"$18,146 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,"$51,060 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,262552404,YHB CHARITABLE ENDOWMENT INC,"$8,810 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,300239421,KEY BISCAYNE COMMUNITY FOUNDATION INC,"$6,967 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,300254793,CHESAPEAKE CHARITIES INC,"$45,399 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,311044298,DAYTON FOUNDATION DEPOSITORY,"$32,565 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,320160439,FOOD & WATER WATCH,"$11,788 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,330378778,ORANGE COUNTY COMMUNITY FOUNDATION,"$6,759 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,362167000,THE CHICAGO COMMUNITY TRUST,"$501,682 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,411802412,THRIVENT CHARITABLE IMPACT & INVESTING,"$100,723 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,432043188,CENTRAL TEXAS COMMUNITY FOUNDATION,"$18,849 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,436049281,JEWISH COMMUNITY FOUNDATION OF GREATER KANSAS CITY,"$31,733 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,462368538,SDG IMPACT FUND INC,"$7,452 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,470645958,OMAHA COMMUNITY FOUNDATION,"$7,549 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,472377003,ATHLETES AND CAUSES INC,"$5,791 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,510152982,HELPING HANDS FOR THE DISABLED,"$5,711 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,510235174,LEADERSHIP INSTITUTE,"$17,789 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,561380796,TRIANGLE COMMUNITY FOUNDATION INC,"$7,483 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,561553301,RALEIGH-CARY JEWISH FEDERATION INC,"$5,333 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,566037615,THE WINSTON-SALEM FOUNDATION,"$11,427 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,566047886,FOUNDATION FOR THE CAROLINAS,"$1,068,438 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,570793960,CENTRAL CAROLINA COMMUNITY FOUNDATION,"$11,303 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$102,820 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,"$8,134 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,593182886,CENTRAL FLORIDA FOUNDATION,"$5,108 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,621536731,CHATTANOOGA CHRISTIAN COMMUNITY FOUNDATION,"$19,995 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,751494062,STEPHEN F AUSTIN STATE UNIVERSITY FOUNDATION INC,"$9,670 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,770312582,COMMUNITY FOUNDATION FOR SAN BENITO COUNTY,"$12,103 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,812771871,CHARITYVEST INC,"$200,642 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,812936073,AMERICAN MUSLIM COMMUNITY FOUNDATION,"$71,491 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,831774838,GIVINGFUND,"$5,826 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,920155067,THE ALASKA COMMUNITY FOUNDATION,"$12,041 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,931274427,LIONS FOUNDATION OF WEST LINN INC,"$12,755 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,931332421,QUAD CITIES GOLF CLASSIC CHARITABLE FOUNDATION,"$19,235 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$38,596 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,942686530,HORIZONS FOUNDATION,"$13,597 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,946070996,EAST BAY COMMUNITY FOUNDATION,"$38,235 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$6,550 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$72,605 ",Nat-to-NonNat80%
810739440,AMERICAN ONLINE GIVING FOUNDATION INC,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$8,667 ",Nat-to-NonNat80%
812576201,THE INDEPENDENT CHARITABLE GIFT FUND,113618879,THE OJC FUND,"$97,778 ",Nat-to-NonNat80%
812576201,THE INDEPENDENT CHARITABLE GIFT FUND,222712160,THE VERMONT COMMUNITY FOUNDATION,"$5,800 ",Nat-to-NonNat80%
812576201,THE INDEPENDENT CHARITABLE GIFT FUND,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$21,050 ",Nat-to-NonNat80%
813222963,THE GIVECLEAR FOUNDATION / TIFIN,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$460,000 ",Nat-to-NonNat80%
821517696,AMALGAMATED CHARITABLE FOUNDATION INC,222712160,THE VERMONT COMMUNITY FOUNDATION,"$76,000 ",Nat-to-NonNat80%
821517696,AMALGAMATED CHARITABLE FOUNDATION INC,237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,"$15,000 ",Nat-to-NonNat80%
841260437,AMG CHARITABLE GIFT FOUNDATION,205652970,COBB COMMUNITY FOUNDATION INC,"$5,000 ",Nat-to-NonNat80%
841260437,AMG CHARITABLE GIFT FOUNDATION,222721171,GREENWICH EMERGENCY MEDICAL SERVICE INC,$250 ,Nat-to-NonNat80%
841260437,AMG CHARITABLE GIFT FOUNDATION,821504018,UNIVERSITY IMPACT,"$20,000 ",Nat-to-NonNat80%
862577635,TELESCOPE FUND,371440662,LEGACY GLOBAL FOUNDATION,"$45,000 ",Nat-to-NonNat80%
863177440,DAFFY CHARITABLE FUND,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$5,216 ",Nat-to-NonNat80%
20714460,EDEN BRIDGE FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$70,500 ",NonNat80%-to-Nat
20714460,EDEN BRIDGE FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$547,999 ",NonNat80%-to-Nat
20714460,EDEN BRIDGE FOUNDATION,341747398,AMERICAN ENDOWMENT FOUNDATION,"$33,908 ",NonNat80%-to-Nat
20714460,EDEN BRIDGE FOUNDATION,522166327,DONORS TRUST INC,"$30,000 ",NonNat80%-to-Nat
42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,46010342,BANK OF AMERICA CHARITABLE GIFT FUND 215-099008533496,"$10,000 ",NonNat80%-to-Nat
42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$191,000 ",NonNat80%-to-Nat
42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,474172718,GIVINGA FOUNDATION INC,"$75,000 ",NonNat80%-to-Nat
42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$98,959 ",NonNat80%-to-Nat
113618879,THE OJC FUND,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$15,000 ",NonNat80%-to-Nat
113618879,THE OJC FUND,474844275,THE DONORS FUND,"$134,221 ",NonNat80%-to-Nat
201729243,INDIAN RIVER COMMUNITY FOUNDATION INC,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$439,797 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$153,756,594 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,113813663,GOLDMAN SACHS CHARITABLE GIFT FUND,"$372,548 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$1,102,097 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,237825575,NATIONAL PHILANTHROPIC TR,"$7,196,356 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,262048480,IMPACTASSETS INC,"$2,025,000 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$27,471,026 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,311774905,GOLDMAN SACHS PHILANTHROPY FUND,"$7,105,749 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,341747398,AMERICAN ENDOWMENT FOUNDATION,"$171,972 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,431634280,CHARITIES AID FOUNDATION AMERICA,"$301,320 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,450931286,PAYPAL CHARITABLE GIVING FUND,"$276,000 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,460942102,BLACKBAUD GIVING FUND,"$744,031 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,474172718,GIVINGA FOUNDATION INC,"$11,750 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,510198509,TIDES FOUNDATION,"$4,718,509 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,"$6,219,006 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,710992446,KIVA MICROFUNDS,"$1,500,000 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,810739440,AMERICAN ONLINE GIVING FOUNDATION INC,"$38,105,841 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,812279757,GOFUNDME ORG,"$50,000 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,821517696,AMALGAMATED CHARITABLE FOUNDATION INC,"$3,381,900 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,863177440,DAFFY CHARITABLE FUND,"$4,010,000 ",NonNat80%-to-Nat
205205488,SILICON VALLEY COMMUNITY FOUNDATION,943136771,PHILANTHROPIC VENTURES FOUNDATION,"$33,283,997 ",NonNat80%-to-Nat
221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$250,000 ",NonNat80%-to-Nat
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,133848582,FJC,"$400,000 ",NonNat80%-to-Nat
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,262048480,IMPACTASSETS INC,"$50,000 ",NonNat80%-to-Nat
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$94,398 ",NonNat80%-to-Nat
222281783,COMMUNITY FOUNDATION OF NEW JERSEY,510198509,TIDES FOUNDATION,"$20,000 ",NonNat80%-to-Nat
222712160,THE VERMONT COMMUNITY FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$239,000 ",NonNat80%-to-Nat
222712160,THE VERMONT COMMUNITY FOUNDATION,237825575,NATIONAL PHILANTHROPIC TR,"$568,805 ",NonNat80%-to-Nat
222848738,CORNELL UNIVERSITY FOUNDATION,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$10,363 ",NonNat80%-to-Nat
222848738,CORNELL UNIVERSITY FOUNDATION,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$403,906 ",NonNat80%-to-Nat
237009135,THE COMMUNITY FOUNDATION INC,810739440,AMERICAN ONLINE GIVING FOUNDATION INC,"$300,000 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,204286082,UNITED CHARITABLE,"$650,000 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$1,000,000 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,237825575,NATIONAL PHILANTHROPIC TR,"$851,000 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,262048480,IMPACTASSETS INC,"$175,000 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,311640316,SCHWAB CHARITABLE FUND,"$1,349,481 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,341747398,AMERICAN ENDOWMENT FOUNDATION,"$1,319,908 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,522166327,DONORS TRUST INC,"$100,000 ",NonNat80%-to-Nat
237160400,GREATER HOUSTON COMMUNITY FOUNDATION,821517696,AMALGAMATED CHARITABLE FOUNDATION INC,"$1,030,928 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,46010342,BANK OF AMERICA CHARITABLE GIFT FUND 215-099008533496,"$200,000 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,110303001,FIDELITY INVESTMENTS CHARITABLE GIFT FUND,"$13,666,982 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,113813663,GOLDMAN SACHS CHARITABLE GIFT FUND,"$200,000 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,133848582,FJC,"$903,430 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,141782466,AYCO CHARITABLE FOUNDATION,"$90,000 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,204286082,UNITED CHARITABLE,"$16,530 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,232888152,VANGUARD CHARITABLE ENDOWMENT PROGRAM,"$2,030,800 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,237825575,NATIONAL PHILANTHROPIC TR,"$327,500 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,262048480,IMPACTASSETS INC,"$7,200,000 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,300748315,BNY MELLON CHARITABLE GIFT FUND,"$400,000 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,311640316,SCHWAB CHARITABLE FUND,"$247,493 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,341747398,AMERICAN ENDOWMENT FOUNDATION,"$198,948 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,352129262,RENAISSANCE CHARITABLE FOUNDATION INC,"$250,000 ",NonNat80%-to-Nat
237174183,JEWISH COMMUNAL FUND,431634280,CHARITIES AID FOUNDATION AMERICA,"$145,008 ",NonNat80%-to-Nat
